order_date,product,quantity,amount
2020-01-07,p1139701,3,3135
2020-01-07,p1194801,1,9300
2020-01-07,p1194801,2,18600
2020-01-07,p1144371,2,5100
2020-01-07,p1006281,2,1728
2020-01-07,p1012581,1,1050
2020-01-07,p1011291,2,546
2020-01-07,p1012951,1,2550
2020-01-07,p1144371,1,2550
2020-01-07,p1097821,1,1000
2020-01-07,p1001771,1,3100
2020-01-07,p1284851,2,5500
2020-01-07,p1002841,1,15800
2020-01-07,p1149401,1,818
2020-01-07,p1284851,2,5500
2020-01-07,p1175481,1,1300
2020-01-07,p1284851,3,8250
2020-01-07,p1162631,1,4150
2020-01-07,p1127201,1,3727
2020-01-07,p1235451,1,1227
2020-01-07,p1005891,1,1950
2020-01-07,p1299491,1,1950
2020-01-07,p1012811,1,3250
2020-01-07,p1299491,1,1950
2020-01-07,p1233511,1,2400
2020-01-07,p1012951,1,2550
2020-01-07,p1072601,1,4200
2020-01-07,p1089531,1,2500
2020-01-07,p1194801,1,9300
2020-01-07,p1233511,1,2400
2020-01-07,p1256521,1,1650
2020-01-07,p1284851,1,2750
2020-01-07,p1097591,1,600
2020-01-07,p1139701,1,1045
2020-01-07,p1012951,1,2550
2020-01-07,p1005891,1,1950
2020-01-07,p1284851,1,2750
2020-01-07,p1299491,1,1950
2020-01-07,p1005771,1,1850
2020-01-07,p1235451,1,1227
2020-01-07,p1284851,1,2750
2020-01-07,p1012951,1,2550
2020-01-07,p1144371,1,2550
2020-01-07,p1005891,2,3900
2020-01-07,p1207281,1,3300
2020-01-07,p1233511,1,2400
2020-01-07,p1119071,1,1091
2020-01-07,p1127201,1,3727
2020-01-07,p1012951,1,2550
2020-01-07,p1012811,1,3250
2020-01-07,p1072601,1,4200
2020-01-07,p1012951,1,2550
2020-01-07,p1194801,2,18600
2020-01-07,p1194801,1,9300
2020-01-07,p1005621,3,8700
2020-01-07,p1012581,2,2100
2020-01-07,p1005891,1,1950
2020-01-07,p1144371,1,2550
2020-01-07,p1233511,1,2400
2020-01-07,p1207281,1,3300
2020-01-07,p1175481,1,1300
2020-01-07,p1207281,1,3300
2020-01-07,p1175481,1,1300
2020-01-07,p1144371,1,2550
2020-01-07,p1012581,1,1050
2020-01-07,p1001771,1,3100
2020-01-07,p1005771,2,3700
2020-01-07,p1012751,2,3700
2020-01-07,p1072601,1,4200
2020-01-07,p1179241,1,1750
2020-01-07,p1175481,1,1300
2020-01-07,p1127201,1,3727
2020-01-07,p1256521,1,1650
2020-01-07,p1005771,2,3700
2020-01-07,p1072601,1,4200
2020-01-07,p1233511,1,2400
2020-01-07,p1072601,1,4200
2020-01-07,p1012951,1,2550
2020-01-07,p1233511,1,2400
2020-01-07,p1299491,1,1950
2020-01-07,p1179241,1,1750
2020-01-07,p1284851,1,2750
2020-01-07,p1005891,1,1950
2020-01-07,p1012581,1,1050
2020-01-07,p1001771,1,3100
2020-01-07,p1012811,1,3250
2020-01-07,p1284851,1,2750
2020-01-07,p1139681,1,909
2020-01-07,p1175481,1,1300
2020-01-07,p1179241,1,1750
2020-01-07,p1194801,1,9300
2020-01-07,p1005891,1,1950
2020-01-07,p1012811,1,3250
2020-01-07,p1233511,1,2400
2020-01-07,p1299491,1,1950
2020-01-07,p1006281,1,777
2020-01-07,p1012951,1,2550
2020-01-07,p1005771,1,1850
2020-01-07,p1072601,1,4200
2020-01-07,p1012811,1,3250
2020-01-07,p1005891,1,1950
2020-01-07,p1036481,1,1050
2020-01-07,p1005891,1,1950
2020-01-07,p1299491,1,1950
2020-01-07,p1012811,1,3250
2020-01-07,p1005891,1,1950
2020-01-07,p1026741,1,3227
2020-01-07,p1097821,2,2000
2020-01-07,p1097831,1,1545
2020-01-07,p1052661,1,1545
2020-01-07,p1005771,1,1850
2020-01-07,p1194801,1,9300
2020-01-07,p1144661,1,1950
2020-01-08,p1207281,1,3300
2020-01-08,p1052661,1,1545
2020-01-08,p1097821,1,1000
2020-01-08,p1175481,1,1300
2020-01-08,p1299491,2,3900
2020-01-08,p1162631,1,4150
2020-01-08,p1012811,1,3250
2020-01-08,p1207281,1,3300
2020-01-08,p1299491,1,1950
2020-01-08,p1054261,1,2091
2020-01-08,p1012811,1,3250
2020-01-08,p1256521,1,1650
2020-01-08,p1284851,1,2750
2020-01-08,p1284851,2,5500
2020-01-08,p1175481,2,2600
2020-01-08,p1162631,1,4150
2020-01-08,p1162631,1,4150
2020-01-08,p1012811,1,3250
2020-01-08,p1133371,1,1000
2020-01-08,p1299491,1,1950
2020-01-08,p1012581,1,1050
2020-01-08,p1005621,1,2900
2020-01-08,p1006281,1,864
2020-01-08,p1207281,1,3300
2020-01-08,p1256521,1,1650
2020-01-08,p1194801,1,9300
2020-01-08,p1001771,1,3100
2020-01-08,p1256521,4,6600
2020-01-08,p1012951,1,2550
2020-01-08,p1175481,1,1300
2020-01-08,p1256521,1,1650
2020-01-08,p1299491,1,1950
2020-01-08,p1012811,1,3250
2020-01-08,p1002841,1,15800
2020-01-08,p1097821,1,1000
2020-01-08,p1127201,1,3727
2020-01-08,p1179241,1,1750
2020-01-08,p1235451,1,1227
2020-01-08,p1207281,1,3300
2020-01-08,p1089531,1,2500
2020-01-08,p1194801,1,9300
2020-01-08,p1012951,1,2550
2020-01-08,p1005771,1,1850
2020-01-08,p1089531,1,2500
2020-01-08,p1179241,1,1750
2020-01-08,p1097821,1,1000
2020-01-08,p1139701,1,1045
2020-01-08,p1005771,1,1850
2020-01-08,p1194801,1,9300
2020-01-08,p1052661,1,1545
2020-01-08,p1002841,1,15800
2020-01-08,p1144371,1,2550
2020-01-08,p1012581,2,2100
2020-01-08,p1012811,1,3250
2020-01-08,p1052661,1,1545
2020-01-08,p1097821,2,2000
2020-01-08,p1175481,1,1300
2020-01-08,p1284851,1,2750
2020-01-08,p1256521,1,1155
2020-01-08,p1133371,5,5000
2020-01-08,p1012811,1,3250
2020-01-08,p1194801,1,9300
2020-01-08,p1119071,2,2182
2020-01-08,p1235451,1,1227
2020-01-08,p1012951,1,2550
2020-01-08,p1256521,1,1650
2020-01-08,p1162631,1,4150
2020-01-08,p1207281,1,3300
2020-01-08,p1207281,2,6600
2020-01-08,p1144371,2,5100
2020-01-08,p1012951,1,2550
2020-01-08,p1005771,1,1850
2020-01-08,p1162631,1,4150
2020-01-08,p1012811,1,3250
2020-01-08,p1207281,1,3300
2020-01-08,p1299491,1,1950
2020-01-08,p1012761,1,1900
2020-01-08,p1002841,1,14220
2020-01-08,p1089531,1,2500
2020-01-08,p1207281,1,3300
2020-01-08,p1012811,1,3250
2020-01-08,p1052661,1,1545
2020-01-08,p1097821,1,1000
2020-01-08,p1119071,1,1091
2020-01-09,p1012761,1,1900
2020-01-09,p1012811,1,3250
2020-01-09,p1005771,1,1850
2020-01-09,p1175481,1,1300
2020-01-09,p1162631,1,4600
2020-01-09,p1207281,1,3300
2020-01-09,p1139681,1,909
2020-01-09,p1194801,1,8400
2020-01-09,p1012751,1,1850
2020-01-09,p1175481,1,1300
2020-01-09,p1194801,1,8400
2020-01-09,p1201601,1,1800
2020-01-09,p1175481,2,2600
2020-01-09,p1005771,1,1850
2020-01-09,p1012751,1,1850
2020-01-09,p1233511,1,2400
2020-01-09,p1005891,1,1950
2020-01-09,p1127201,2,7454
2020-01-09,p1127201,1,3727
2020-01-09,p1012581,1,1050
2020-01-09,p1005891,1,1950
2020-01-09,p1179241,1,1900
2020-01-09,p1089531,1,1750
2020-01-09,p1149401,1,818
2020-01-09,p1175481,1,1300
2020-01-09,p1012811,1,3250
2020-01-09,p1175481,1,1300
2020-01-09,p1005891,1,1950
2020-01-09,p1127201,1,3540
2020-01-09,p1005891,1,1950
2020-01-09,p1139701,1,1045
2020-01-09,p1012751,1,1850
2020-01-09,p1054261,1,2091
2020-01-09,p1012811,1,3250
2020-01-09,p1005891,1,1950
2020-01-09,p1011291,1,273
2020-01-09,p1144371,1,2550
2020-01-09,p1159481,1,2200
2020-01-09,p1194801,1,8400
2020-01-09,p1097821,2,2000
2020-01-09,p1072601,2,9200
2020-01-09,p1175481,1,1300
2020-01-09,p1162631,1,4600
2020-01-09,p1233511,1,2400
2020-01-09,p1052661,2,3090
2020-01-09,p1005891,1,1950
2020-01-09,p1284851,1,2750
2020-01-09,p1179241,1,1900
2020-01-09,p1012761,1,1900
2020-01-09,p1175481,2,2600
2020-01-09,p1194801,2,16800
2020-01-09,p1194801,1,8400
2020-01-09,p1194801,1,8400
2020-01-09,p1207281,1,3300
2020-01-09,p1072601,1,4600
2020-01-09,p1119071,1,1091
2020-01-09,p1012751,1,1850
2020-01-09,p1013161,1,2950
2020-01-09,p1233511,1,2400
2020-01-09,p1005891,1,1950
2020-01-09,p1175481,1,1300
2020-01-09,p1162631,1,4600
2020-01-09,p1097821,2,2000
2020-01-09,p1089531,1,2500
2020-01-09,p1233511,1,2400
2020-01-09,p1162631,1,4600
2020-01-09,p1179241,1,1900
2020-01-09,p1097821,1,1000
2020-01-09,p1100371,1,400
2020-01-09,p1159481,1,2200
2020-01-09,p1072601,1,4600
2020-01-09,p1133371,3,3000
2020-01-09,p1233511,1,2400
2020-01-09,p1284851,1,2750
2020-01-09,p1097821,1,1000
2020-01-09,p1284851,1,2750
2020-01-09,p1005771,1,1850
2020-01-09,p1012951,1,2550
2020-01-09,p1052661,1,1545
2020-01-09,p1299491,1,1950
2020-01-09,p1119071,1,1091
2020-01-09,p1013161,1,2950
2020-01-09,p1005771,1,1850
2020-01-09,p1005891,1,1950
2020-01-09,p1175481,1,1300
2020-01-09,p1097591,1,600
2020-01-09,p1097821,1,1000
2020-01-09,p1052661,1,1545
2020-01-09,p1284851,1,2750
2020-01-09,p1006281,1,777
2020-01-09,p1006281,2,1728
2020-01-09,p1012951,1,2550
2020-01-09,p1097591,1,600
2020-01-09,p1005771,1,1850
2020-01-09,p1012581,1,1050
2020-01-09,p1175481,1,1300
2020-01-09,p1052661,1,1545
2020-01-09,p1012951,1,2550
2020-01-09,p1089531,1,2500
2020-01-09,p1175481,1,1300
2020-01-09,p1012811,1,3250
2020-01-09,p1012581,1,1050
2020-01-09,p1299491,1,1950
2020-01-09,p1012581,1,1050
2020-01-09,p1194801,1,8400
2020-01-09,p1100371,8,3200
2020-01-09,p1005891,1,1950
2020-01-09,p1012951,1,2550
2020-01-09,p1005771,1,1850
2020-01-09,p1175481,1,1300
2020-01-09,p1179241,1,1900
2020-01-09,p1284851,1,2750
2020-01-09,p1175481,1,1300
2020-01-09,p1005891,1,1950
2020-01-09,p1194801,2,16800
2020-01-09,p1127201,1,3727
2020-01-09,p1175481,1,1300
2020-01-09,p1233511,1,2400
2020-01-09,p1233511,1,2400
2020-01-09,p1299491,1,1950
2020-01-09,p1012751,1,1850
2020-01-09,p1284851,1,2750
2020-01-09,p1012751,1,1850
2020-01-09,p1233511,1,2400
2020-01-09,p1012751,1,1850
2020-01-09,p1012951,1,2550
2020-01-09,p1089531,1,2500
2020-01-09,p1119071,2,2182
2020-01-09,p1012581,3,3150
2020-01-09,p1097821,1,1000
2020-01-09,p1139701,1,1045
2020-01-09,p1012811,1,3250
2020-01-09,p1144661,1,2500
2020-01-09,p1036481,1,1050
2020-01-09,p1072601,2,9200
2020-01-09,p1175481,1,1300
2020-01-09,p1179241,1,1900
2020-01-09,p1233511,1,2400
2020-01-09,p1013161,1,2950
2020-01-09,p1001771,2,5600
2020-01-09,p1005771,1,1850
2020-01-09,p1012751,1,1850
2020-01-09,p1012951,2,5100
2020-01-09,p1072601,2,9200
2020-01-09,p1144371,2,5100
2020-01-09,p1005771,1,1850
2020-01-09,p1005891,1,1950
2020-01-09,p1284851,1,2750
2020-01-09,p1175481,2,2600
2020-01-09,p1284851,1,2750
2020-01-09,p1097591,1,600
2020-01-09,p1036481,1,1050
2020-01-09,p1052661,1,1545
2020-01-09,p1097831,1,1545
2020-01-09,p1119071,1,1091
2020-01-09,p1012751,1,1850
2020-01-09,p1162631,1,4600
2020-01-09,p1207281,1,3300
2020-01-09,p1119071,1,1091
2020-01-09,p1005771,1,1850
2020-01-09,p1012761,1,1900
2020-01-09,p1127201,1,3727
2020-01-09,p1097821,1,1000
2020-01-09,p1072601,1,4600
2020-01-09,p1194801,1,8400
2020-01-09,p1207281,1,3300
2020-01-09,p1233511,1,2400
2020-01-09,p1005891,1,1950
2020-01-09,p1012751,1,1850
2020-01-09,p1175481,1,1300
2020-01-09,p1119071,1,1091
2020-01-09,p1133371,1,1000
2020-01-09,p1194801,1,8400
2020-01-09,p1194801,1,8400
2020-01-09,p1175481,1,1300
2020-01-09,p1005891,1,1950
2020-01-09,p1175481,1,1300
2020-01-09,p1005771,1,1850
2020-01-09,p1284851,1,2750
2020-01-09,p1097821,2,2000
2020-01-09,p1054261,1,2091
2020-01-09,p1005891,1,1950
2020-01-09,p1207281,1,3300
2020-01-09,p1233511,1,2400
2020-01-09,p1089531,1,2500
2020-01-09,p1012811,1,3250
2020-01-10,p1144371,2,5100
2020-01-10,p1002841,1,15800
2020-01-10,p1284851,2,5500
2020-01-10,p1299491,3,5850
2020-01-10,p1012581,1,1050
2020-01-10,p1089531,2,5000
2020-01-10,p1097831,1,1545
2020-01-10,p1133371,1,1000
2020-01-10,p1072601,2,9200
2020-01-10,p1179241,1,1900
2020-01-10,p1194801,1,8400
2020-01-10,p1006411,1,1035
2020-01-10,p1175481,1,1300
2020-01-10,p1026741,2,6454
2020-01-10,p1052661,1,1545
2020-01-10,p1072601,1,4600
2020-01-10,p1097821,1,1000
2020-01-10,p1299491,1,1950
2020-01-10,p1005891,4,7800
2020-01-10,p1005771,1,1850
2020-01-10,p1299491,1,1950
2020-01-10,p1175481,1,1300
2020-01-10,p1159481,1,2200
2020-01-10,p1284851,1,2750
2020-01-10,p1178011,1,8800
2020-01-10,p1052661,1,1545
2020-01-10,p1255281,3,3546
2020-01-10,p1284851,1,2750
2020-01-10,p1175481,1,1300
2020-01-10,p1233511,1,2400
2020-01-10,p1175481,1,1300
2020-01-10,p1005771,1,1850
2020-01-10,p1175481,1,1300
2020-01-10,p1072601,3,13800
2020-01-10,p1089531,1,2500
2020-01-10,p1233511,1,2400
2020-01-10,p1005891,2,3900
2020-01-10,p1284851,1,2750
2020-01-10,p1159481,1,2200
2020-01-10,p1097591,1,600
2020-01-10,p1012951,1,2550
2020-01-10,p1233511,1,2400
2020-01-10,p1097821,1,1000
2020-01-10,p1133371,2,2000
2020-01-10,p1207281,1,3300
2020-01-10,p1194801,1,8400
2020-01-10,p1005891,1,1950
2020-01-10,p1133371,3,3000
2020-01-10,p1175481,1,1300
2020-01-10,p1175481,2,2600
2020-01-10,p1207281,1,3300
2020-01-10,p1005891,1,1950
2020-01-10,p1005771,2,3700
2020-01-10,p1026741,1,3227
2020-01-10,p1133371,1,1000
2020-01-10,p1052661,1,1545
2020-01-10,p1054261,1,2091
2020-01-10,p1284851,2,5500
2020-01-10,p1005891,1,1950
2020-01-10,p1005771,1,1850
2020-01-10,p1299491,1,1950
2020-01-10,p1207281,1,3300
2020-01-10,p1175481,1,1300
2020-01-10,p1133371,1,1000
2020-01-10,p1097591,2,1200
2020-01-10,p1005771,1,1850
2020-01-10,p1179241,1,1900
2020-01-10,p1284851,3,8250
2020-01-10,p1144661,1,2500
2020-01-10,p1005621,1,2900
2020-01-10,p1178011,1,8800
2020-01-10,p1097821,1,1000
2020-01-10,p1233511,1,2400
2020-01-10,p1299491,1,1950
2020-01-10,p1005891,1,1950
2020-01-10,p1175481,1,1300
2020-01-10,p1299491,1,1950
2020-01-10,p1211951,1,1800
2020-01-10,p1233511,1,2400
2020-01-10,p1100371,2,800
2020-01-10,p1012951,1,2550
2020-01-10,p1006411,2,2182
2020-01-10,p1005771,1,1850
2020-01-10,p1207281,1,3300
2020-01-10,p1127201,1,3727
2020-01-10,p1178011,1,8800
2020-01-10,p1299491,2,3900
2020-01-10,p1012761,1,1900
2020-01-10,p1012951,1,2550
2020-01-10,p1194801,1,8400
2020-01-10,p1175481,2,2600
2020-01-10,p1005771,2,3700
2020-01-10,p1149391,2,1636
2020-01-10,p1149401,1,818
2020-01-10,p1149411,1,1000
2020-01-10,p1233511,1,2400
2020-01-10,p1299491,1,1950
2020-01-10,p1175481,1,1300
2020-01-10,p1097821,1,1000
2020-01-10,p1036481,1,1050
2020-01-10,p1005771,2,3700
2020-01-10,p1005891,1,1950
2020-01-10,p1097821,3,3000
2020-01-10,p1012751,1,1757
2020-01-10,p1002841,4,60036
2020-01-10,p1005771,1,1850
2020-01-10,p1005771,3,5550
2020-01-10,p1026741,1,3227
2020-01-10,p1194801,1,8400
2020-01-10,p1005771,1,1850
2020-01-10,p1011291,1,273
2020-01-10,p1175481,1,1300
2020-01-10,p1072601,1,4600
2020-01-10,p1233511,1,2400
2020-01-10,p1002841,1,15800
2020-01-10,p1284851,1,2750
2020-01-10,p1013161,1,2950
2020-01-10,p1012581,1,1050
2020-01-10,p1089531,1,2500
2020-01-10,p1005891,1,1950
2020-01-10,p1012951,1,2550
2020-01-10,p1097591,1,600
2020-01-10,p1054261,1,2091
2020-01-10,p1194801,1,8400
2020-01-10,p1178011,1,8800
2020-01-10,p1194801,1,8400
2020-01-10,p1005771,2,3700
2020-01-10,p1144661,1,2500
2020-01-10,p1005771,1,1850
2020-01-10,p1179241,1,1900
2020-01-10,p1052661,1,1545
2020-01-10,p1235451,1,1227
2020-01-10,p1178011,1,8800
2020-01-10,p1175481,1,1300
2020-01-10,p1175481,1,1300
2020-01-10,p1097831,1,1545
2020-01-10,p1005891,1,1950
2020-01-10,p1013161,1,2950
2020-01-10,p1097591,1,600
2020-01-10,p1002841,1,15800
2020-01-10,p1256521,1,1850
2020-01-10,p1012761,1,1900
2020-01-10,p1175481,1,1300
2020-01-10,p1144661,1,2500
2020-01-10,p1178011,1,8800
2020-01-10,p1133371,3,3000
2020-01-10,p1139701,1,1045
2020-01-10,p1026741,1,3227
2020-01-10,p1006281,1,864
2020-01-10,p1006411,1,1091
2020-01-10,p1097831,1,1545
2020-01-10,p1211951,1,1800
2020-01-10,p1005891,1,1950
2020-01-10,p1005771,1,1850
2020-01-10,p1175481,1,1300
2020-01-10,p1012951,1,2550
2020-01-10,p1002841,1,15800
2020-01-10,p1233511,1,2400
2020-01-10,p1002841,1,15800
2020-01-10,p1127201,1,3727
2020-01-10,p1133371,1,1000
2020-01-10,p1005771,1,1850
2020-01-10,p1005891,1,1950
2020-01-10,p1001771,1,2800
2020-01-10,p1175481,1,1300
2020-01-10,p1097821,2,2000
2020-01-10,p1175481,1,1300
2020-01-10,p1194801,1,8400
2020-01-10,p1012581,1,1050
2020-01-10,p1256521,1,1850
2020-01-11,p1005771,2,3700
2020-01-11,p1175481,1,1300
2020-01-11,p1006281,1,864
2020-01-11,p1012951,1,2550
2020-01-11,p1012581,1,1050
2020-01-11,p1005771,1,1850
2020-01-11,p1178011,1,8800
2020-01-11,p1194801,1,8400
2020-01-11,p1012581,1,1050
2020-01-11,p1179241,1,1900
2020-01-11,p1299491,1,1950
2020-01-11,p1005891,1,1950
2020-01-11,p1005621,2,5800
2020-01-11,p1005771,1,1850
2020-01-11,p1002841,1,15800
2020-01-11,p1144661,1,2500
2020-01-11,p1013161,1,2950
2020-01-11,p1012761,1,1900
2020-01-11,p1012811,2,6500
2020-01-11,p1144371,1,2550
2020-01-11,p1030071,1,4800
2020-01-11,p1097591,1,600
2020-01-11,p1097831,1,1545
2020-01-11,p1119071,1,1091
2020-01-11,p1144371,2,5100
2020-01-11,p1005891,1,1950
2020-01-11,p1178011,1,8800
2020-01-11,p1012811,1,3250
2020-01-11,p1097591,1,600
2020-01-11,p1144661,1,2500
2020-01-11,p1235451,1,1227
2020-01-11,p1119071,1,1091
2020-01-11,p1211951,1,1800
2020-01-11,p1002841,1,15800
2020-01-11,p1144661,1,2500
2020-01-11,p1097591,1,600
2020-01-11,p1299491,1,1950
2020-01-11,p1100371,3,1200
2020-01-11,p1005891,1,1950
2020-01-11,p1233511,1,2400
2020-01-11,p1005891,1,1950
2020-01-11,p1012951,1,2550
2020-01-11,p1233511,1,2400
2020-01-11,p1005891,1,1950
2020-01-11,p1175481,1,1300
2020-01-11,p1233511,1,2400
2020-01-11,p1299491,1,1950
2020-01-11,p1097591,2,1200
2020-01-11,p1127201,1,3727
2020-01-11,p1256521,1,1850
2020-01-11,p1097821,2,2000
2020-01-11,p1052661,1,1545
2020-01-11,p1284851,2,5500
2020-01-11,p1194801,1,8400
2020-01-11,p1030071,1,4800
2020-01-11,p1097821,2,2000
2020-01-11,p1097831,1,1545
2020-01-11,p1194801,2,16800
2020-01-11,p1100371,1,400
2020-01-11,p1144661,1,2500
2020-01-11,p1012811,1,3250
2020-01-11,p1005771,1,1850
2020-01-11,p1299491,1,1950
2020-01-11,p1005771,1,1850
2020-01-11,p1144371,1,2550
2020-01-11,p1235451,1,1227
2020-01-11,p1299491,1,1950
2020-01-11,p1175481,1,1300
2020-01-11,p1012811,1,3250
2020-01-11,p1144661,1,2500
2020-01-11,p1097821,1,1000
2020-01-11,p1100371,2,800
2020-01-11,p1005771,1,1850
2020-01-11,p1012761,1,1900
2020-01-11,p1052661,1,1545
2020-01-11,p1144371,1,2550
2020-01-11,p1144661,1,2500
2020-01-11,p1139701,2,2090
2020-01-11,p1119071,1,1091
2020-01-11,p1052661,1,1545
2020-01-11,p1052661,2,3090
2020-01-11,p1072601,1,4600
2020-01-11,p1072601,1,4600
2020-01-11,p1119071,2,2182
2020-01-11,p1175481,1,1300
2020-01-11,p1013161,1,2950
2020-01-11,p1144661,1,2500
2020-01-11,p1001771,2,5600
2020-01-11,p1097821,1,1000
2020-01-11,p1005891,3,5850
2020-01-11,p1175481,2,2600
2020-01-11,p1299491,1,1950
2020-01-11,p1178011,1,8800
2020-01-11,p1072601,1,4600
2020-01-11,p1030071,1,4800
2020-01-11,p1026741,2,6454
2020-01-11,p1162631,1,4600
2020-01-11,p1005891,1,1950
2020-01-11,p1012811,1,3250
2020-01-11,p1299491,1,1950
2020-01-11,p1012581,2,2100
2020-01-11,p1012951,1,2550
2020-01-11,p1144371,1,2550
2020-01-11,p1036481,1,1050
2020-01-11,p1175481,1,1300
2020-01-11,p1144371,1,2550
2020-01-11,p1012811,1,3250
2020-01-11,p1299491,1,1950
2020-01-11,p1012581,1,1050
2020-01-11,p1144661,1,2500
2020-01-11,p1001771,1,2800
2020-01-11,p1089531,1,2500
2020-01-11,p1005891,1,1950
2020-01-11,p1162631,1,4600
2020-01-11,p1139701,1,1045
2020-01-11,p1233511,1,2400
2020-01-11,p1011291,10,2730
2020-01-11,p1012581,3,3150
2020-01-11,p1233511,1,2400
2020-01-11,p1012581,2,2036
2020-01-11,p1299491,1,1891
2020-01-11,p1194801,1,8400
2020-01-11,p1211951,1,1800
2020-01-11,p1284851,1,2750
2020-01-11,p1179241,1,1900
2020-01-11,p1089531,1,2500
2020-01-11,p1012951,1,2550
2020-01-11,p1235451,2,2454
2020-01-11,p1005891,1,1950
2020-01-11,p1005891,1,1950
2020-01-11,p1012811,1,3250
2020-01-11,p1175481,1,1300
2020-01-11,p1194801,1,8400
2020-01-11,p1175481,1,1300
2020-01-11,p1005771,1,1850
2020-01-11,p1072601,1,4600
2020-01-11,p1026741,1,3227
2020-01-11,p1012951,1,2550
2020-01-11,p1005891,2,3900
2020-01-11,p1194801,2,16800
2020-01-11,p1284851,1,2750
2020-01-11,p1012581,1,1050
2020-01-11,p1006411,3,3273
2020-01-12,p1162631,1,4600
2020-01-12,p1256521,1,1850
2020-01-12,p1006411,2,2182
2020-01-12,p1005771,1,1850
2020-01-12,p1005891,2,3900
2020-01-12,p1054261,1,2091
2020-01-12,p1175481,4,5200
2020-01-12,p1026741,1,3227
2020-01-12,p1030071,1,4800
2020-01-12,p1097821,1,1000
2020-01-12,p1162631,1,4600
2020-01-12,p1178011,1,8800
2020-01-12,p1284851,1,2750
2020-01-12,p1054261,1,2091
2020-01-12,p1211951,1,1800
2020-01-12,p1175481,1,1300
2020-01-12,p1002841,1,15800
2020-01-12,p1127201,1,3727
2020-01-12,p1005771,1,1850
2020-01-12,p1002841,1,15800
2020-01-12,p1030071,1,4800
2020-01-12,p1284851,1,2750
2020-01-12,p1012951,1,2550
2020-01-12,p1001771,1,2800
2020-01-12,p1005891,1,1950
2020-01-12,p1175481,1,1300
2020-01-12,p1005891,2,3900
2020-01-12,p1005771,1,1850
2020-01-12,p1012951,1,2550
2020-01-12,p1178011,1,8800
2020-01-12,p1175481,1,1300
2020-01-12,p1089531,1,2500
2020-01-12,p1299491,1,1950
2020-01-12,p1005891,1,1950
2020-01-12,p1144661,1,2500
2020-01-12,p1207281,1,3300
2020-01-12,p1072601,1,4600
2020-01-12,p1072601,1,4600
2020-01-12,p1149411,1,1000
2020-01-12,p1013161,1,2950
2020-01-12,p1072601,1,4600
2020-01-12,p1179241,1,1900
2020-01-12,p1012761,1,1900
2020-01-12,p1012951,1,2550
2020-01-12,p1097821,1,1000
2020-01-12,p1178011,1,8800
2020-01-12,p1100371,1,400
2020-01-12,p1005891,1,1950
2020-01-12,p1012951,1,2550
2020-01-12,p1097821,1,1000
2020-01-12,p1052661,1,1545
2020-01-12,p1255281,1,1182
2020-01-12,p1207281,1,3300
2020-01-12,p1012951,1,2550
2020-01-12,p1072601,2,9200
2020-01-12,p1144661,1,2500
2020-01-12,p1127201,1,3727
2020-01-12,p1162631,1,4600
2020-01-12,p1233511,1,2400
2020-01-12,p1097821,3,3000
2020-01-12,p1012581,1,1050
2020-01-12,p1005891,1,1950
2020-01-12,p1284851,1,2750
2020-01-12,p1194801,1,8400
2020-01-12,p1097831,1,1545
2020-01-12,p1284851,1,2750
2020-01-12,p1097821,1,1000
2020-01-12,p1012951,1,2550
2020-01-12,p1013161,1,2950
2020-01-12,p1002841,1,15800
2020-01-12,p1159481,1,2200
2020-01-12,p1175481,2,2600
2020-01-12,p1178011,1,8800
2020-01-12,p1036481,1,1050
2020-01-12,p1005771,1,1850
2020-01-12,p1005891,1,1950
2020-01-12,p1100371,4,1600
2020-01-12,p1006411,1,1091
2020-01-12,p1012581,1,1050
2020-01-12,p1175481,1,1300
2020-01-12,p1299491,1,1950
2020-01-12,p1233511,1,2400
2020-01-12,p1012581,5,5250
2020-01-12,p1175481,1,1300
2020-01-12,p1178011,1,8800
2020-01-12,p1100371,2,800
2020-01-12,p1133371,1,1000
2020-01-12,p1089531,1,2500
2020-01-12,p1030071,1,4800
2020-01-12,p1005771,1,1850
2020-01-12,p1178011,1,8800
2020-01-12,p1211951,1,1800
2020-01-12,p1005891,1,1950
2020-01-12,p1097821,1,1000
2020-01-12,p1119071,3,3273
2020-01-12,p1284851,1,2750
2020-01-12,p1178011,1,8800
2020-01-12,p1089531,1,2500
2020-01-12,p1013161,1,2950
2020-01-12,p1127201,1,3727
2020-01-12,p1175481,1,1300
2020-01-12,p1284851,1,2750
2020-01-12,p1127201,1,3727
2020-01-12,p1012951,1,2550
2020-01-12,p1194801,1,8400
2020-01-12,p1201601,1,1800
2020-01-12,p1299491,1,1950
2020-01-12,p1097591,1,600
2020-01-12,p1097591,1,600
2020-01-12,p1012581,1,1050
2020-01-12,p1002841,1,15800
2020-01-12,p1005891,1,1950
2020-01-12,p1284851,1,2750
2020-01-12,p1207281,1,3300
2020-01-12,p1194801,1,8400
2020-01-12,p1299491,1,1950
2020-01-12,p1194801,3,25200
2020-01-12,p1119071,1,1091
2020-01-12,p1194801,1,8400
2020-01-12,p1207281,1,3300
2020-01-12,p1194801,1,8400
2020-01-12,p1072601,1,4600
2020-01-12,p1097821,2,2000
2020-01-12,p1012581,1,1050
2020-01-12,p1002841,1,15800
2020-01-12,p1054261,1,2091
2020-01-12,p1089531,1,2500
2020-01-12,p1175481,1,1300
